run_id,experiment_id,trade_date,portfolio_id,benchmark,gross_return,transaction_cost,daily_return,turnover,nav,top_k,horizon,research_boundary,max_drawdown
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-14,top5_equal_weight,CSI300_DEMO,-0.0020695867844658044,0.0008888888888888888,-0.002958475673354693,0.8888888888888888,0.7592185163900581,5,5d,research_signals_only_not_investment_advice,-0.3615592665306029
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-15,top5_equal_weight,CSI300_DEMO,0.03670757174685686,0.0008888888888888888,0.03581868285796797,0.8888888888888888,0.7864127236485307,5,5d,research_signals_only_not_investment_advice,-0.33869116037485403
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-16,top5_equal_weight,CSI300_DEMO,0.05895706019669715,0.0003333333333333334,0.05862372686336382,0.33333333333333337,0.8325151683615761,5,5d,research_signals_only_not_investment_advice,-0.29992277158834135
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-17,top5_equal_weight,CSI300_DEMO,0.05018973726941391,0.0003333333333333334,0.04985640393608058,0.33333333333333337,0.8740213808783249,5,5d,research_signals_only_not_investment_advice,-0.2650194385021981
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-18,top5_equal_weight,CSI300_DEMO,0.04365009892266434,0.0003333333333333334,0.04331676558933101,0.33333333333333337,0.9118811601538946,5,5d,research_signals_only_not_investment_advice,-0.2331824578070829
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-21,top5_equal_weight,CSI300_DEMO,0.04548568580584735,0.0008888888888888888,0.04459679691695846,0.8888888888888888,0.9525481390656784,5,5d,research_signals_only_not_investment_advice,-0.19898485160554424
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-22,top5_equal_weight,CSI300_DEMO,-0.04667166950499857,0.0008888888888888888,-0.04756055839388746,0.8888888888888888,0.9072444176746562,5,5d,research_signals_only_not_investment_advice,-0.23708157934514718
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-23,top5_equal_weight,CSI300_DEMO,-0.03499534678214104,0.0005714285714285714,-0.03556677535356961,0.5714285714285714,0.8749766592804418,5,5d,research_signals_only_not_investment_advice,-0.26421612742567846
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-24,top5_equal_weight,CSI300_DEMO,-0.021904811794060185,0.0005714285714285714,-0.022476240365488755,0.5714285714285714,0.8553104735722622,5,5d,research_signals_only_not_investment_advice,-0.280753782602709
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-25,top5_equal_weight,CSI300_DEMO,0.025635260403607994,0.0008888888888888888,0.024746371514719104,0.8888888888888888,0.8764763043117118,5,5d,research_signals_only_not_investment_advice,-0.26295504849643925
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-28,top5_equal_weight,CSI300_DEMO,0.024945031421575427,0.0008888888888888888,0.024056142532686536,0.8888888888888888,0.8975609432147567,5,5d,research_signals_only_not_investment_advice,-0.24522459009007247
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-04-29,top5_equal_weight,CSI300_DEMO,0.06823142339784913,0.0005714285714285714,0.06765999482642056,0.5714285714285714,0.9582899119890642,5,5d,research_signals_only_not_investment_advice,-0.1941564897604574
